Txhash,                        BlockTimeUnix,                        BlockTime,                        Fee(SOL),                        TokenAccount,                        ChangeType,                        ChangeAmount,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenDecimals,                        TokenMultiplier
2VDbx9dJCzw8VNszxiLaKqrZKCMxovmqRi2JaCk2c9HDq8C7D1Sgew3S24Co34DQK27GhXK4cWpy9wGQuvbdDSq6,1777524095,2026-04-30T04:41:35,0.00001437,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,934073,153797349,152863276,So11111111111111111111111111111111111111111,9,1.0
3zxXjMYfDPkmXgPBMTgwW2RcQ8t8bFxiDt4Kid6hn6T2Gz23bk6DSAeecwJg7j93CPTns92T43UexABqPBTmBqUY,1777523783,2026-04-30T04:36:23,0.000014751,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,935343,154732692,153797349,So11111111111111111111111111111111111111111,9,1.0
5yuquxSM9i17YKq7UFZzfxc9vba3n5uiEZ1LeCAfN7JhepVCEEW5b4Ngy6kgDxhfvzGTjuQ2Jwqjj9nUiVL53q74,1777523648,2026-04-30T04:34:08,0.000011219,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,923567,155656259,154732692,So11111111111111111111111111111111111111111,9,1.0
3p2ZktXRPt5vxh9p8L4CrAPi2vhoJGXBTmnd9taRueNfVLiamy14nBLmsZoi6VENGpWDz9Ry486L21pGLnSYR3S6,1777523487,2026-04-30T04:31:27,0.000014702,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3009260,158665519,155656259,So11111111111111111111111111111111111111111,9,1.0
3V99mukHjhxbgYEAfCXAFhtkyyZ339FpijLZBSiLRguRZfqHxc2ie68i3utZG9dAPyGXceSK8yXADvhdjDJkUgEL,1777523438,2026-04-30T04:30:38,0.000010967,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2996808,161662327,158665519,So11111111111111111111111111111111111111111,9,1.0
353WKccVYhxanwDvd7kT5HD3SPyPMUwEyeFXcmVLb5hctiyok8wxtnC44CstLmR3kB1EkpENJ4LFbFTMfGM182C7,1777523399,2026-04-30T04:29:59,0.000012114,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,926553,162588880,161662327,So11111111111111111111111111111111111111111,9,1.0
3G3dJQfZyRNWvCZ5RLnNpNWgsViffv2MPNkhxUXem1BfcPwFEiY8eF2WPgxbTq48AyFK9RkrprHsojE5vXK2wGAf,1777523392,2026-04-30T04:29:52,0.000011896,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2999906,165588786,162588880,So11111111111111111111111111111111111111111,9,1.0
53CacfJvkVc2cmpKWVHM98gQhNdckonofoeKn4fb1yhF65Q2fw1RbPxzce9negaxn1a8BpZ3XErKuRLixmNEKB2g,1777523356,2026-04-30T04:29:16,0.000012794,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,928820,166517606,165588786,So11111111111111111111111111111111111111111,9,1.0
3yoXZN6GybcLyVgxFNj1sWi4pfEHUVouLN1a899GhE6B1Udg8w6Q45368VkFeVwz7ABvsATwnym5EhSoHyMggRex,1777523353,2026-04-30T04:29:13,0.000005815,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,905554,167423160,166517606,So11111111111111111111111111111111111111111,9,1.0
5SzqZ7UwHug6Zh4maychKdzPFu2tTsEsRbXigoadMMJBDeDo8iZsv8ybspGeqQnihmfBAarP3ugYwdFJD7VT561L,1777523255,2026-04-30T04:27:35,0.00001417,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2972686,170395846,167423160,So11111111111111111111111111111111111111111,9,1.0
5VFpzxUwRxgSfNjoTPu9dxpjK8161RxynNoeD4uAQetuRhKUcZN9GPh1dv98zUESZhGGMXfKUigUWLPCpSXmC7Q8,1777522958,2026-04-30T04:22:38,0.000005788,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,905466,171301312,170395846,So11111111111111111111111111111111111111111,9,1.0
3CDP6mBfsefFK33gTEJWUotusRpaL3JL4YbXYU9GZ552HpQQBtKgwdXGF2GtfukkSZqsiunh4XVDPgAuSdBddcGU,1777522788,2026-04-30T04:19:48,0.000006011,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,906208,172207520,171301312,So11111111111111111111111111111111111111111,9,1.0
5yKSa47R9SVY9CieoecbvJuna2q6SdsrgB3Ysy4rUGsF1T1Jk7vHy5sjLqDDNCUdUosrb6Lq2Q4PfSXLyar13cTD,1777522655,2026-04-30T04:17:35,0.000011343,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,923984,173131504,172207520,So11111111111111111111111111111111111111111,9,1.0
Qn1wgTWAaKcXZViAwPJNt4assXPjogL1AaAdEsJZUmAuX2okshD7kTTxq1jVZBX66zH2LbpVxVrTbdCpD66ieGM,1777522351,2026-04-30T04:12:31,0.000015374,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,937420,174068924,173131504,So11111111111111111111111111111111111111111,9,1.0
4Xmi8XBhDdGnMNiPkqLNotsbi9Wru4x32kNaSWvN4qrVezGtcgPRJNUgKaecCjuKtRqHzSSHBaz6hExPBHA1niWG,1777522110,2026-04-30T04:08:30,0.000009851,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,919010,174987934,174068924,So11111111111111111111111111111111111111111,9,1.0
35mC59a3WuvrzKsEAp67Gg5VdCajbqg1MzpJiwzSDp4JgMZdPzBQ7Gc4KXDszKkXTzrops4iWxMT11zxBeFfRsDb,1777520824,2026-04-30T03:47:04,0.000014776,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,935424,175923358,174987934,So11111111111111111111111111111111111111111,9,1.0
262JxidakoVNYneBcykVCfzbhsXDsqeLuh2vBDNpFZz2YZxb9dP7F5DtML6i96Ssrnh11fxebCBJk1wJi3aETgzi,1777520594,2026-04-30T03:43:14,0.000012177,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5074923,180998281,175923358,So11111111111111111111111111111111111111111,9,1.0
4nqGauiowyY1Kq3fozjXgm7B26iheo5LnpGwHmPf55agMvzs1QtaWgBf1oGERojPji1gKjBqcvVytyHEnd1yWguz,1777519926,2026-04-30T03:32:06,0.000015941,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,939310,181937591,180998281,So11111111111111111111111111111111111111111,9,1.0
3AoVPqxEEymSqVrYNXMohue9seuESPNVFU89vmLwRr1zKUJw3tR1ZbaPedggreaEAUS33uWgpRkGezm7PASRSnLP,1777519838,2026-04-30T03:30:38,0.000018871,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,949076,182886667,181937591,So11111111111111111111111111111111111111111,9,1.0
4iB8xvjYnXoke4paXUDnJCR8qp4k7PCbQDd3JCTAYKCxtFPqNd6j5jzP9jdSfLM7umdZwVfC5W5DhixHaNzKjSGM,1777519784,2026-04-30T03:29:44,0.000013385,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,930789,183817456,182886667,So11111111111111111111111111111111111111111,9,1.0
DZYTtvFR7dAYix8iM3iMRw6k3tatFM6z8VaoVzijdX9qPURAJRdgbSJnTguCtKLMM7rD2APodJSuPmDRLHtCnvH,1777519463,2026-04-30T03:24:23,0.000015985,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,939456,184756912,183817456,So11111111111111111111111111111111111111111,9,1.0
2dUa7dHNUhHXA8b5CXx5ajkCdtyLKsh83buB6ug4WwEzNJa4fTpSn9KKcNetqNoVCqKdRt1rdFAD6ZaYnkZbdwLh,1777519073,2026-04-30T03:17:53,0.000015373,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,937416,185694328,184756912,So11111111111111111111111111111111111111111,9,1.0
bY2hi8ptEQbRsPD6aCf7Wmuvs8bhgZi7TAYG5JzPw2cj8XyYEgcpzmUeSNht1CeB7WMvqyXJmFpGLUDoueMSVpd,1777519015,2026-04-30T03:16:55,0.000014932,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2975226,188669554,185694328,So11111111111111111111111111111111111111111,9,1.0
dbgikBExvZiPZ95qHaqQoQ7mpzaos9niSkNxXrqn7QDfR718Q9PbJ3jFHQCbrwkNH1oxdDYQHsMZRmhUbZRHHWv,1777518567,2026-04-30T03:09:27,0.000011727,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5073423,193742977,188669554,So11111111111111111111111111111111111111111,9,1.0
2fwvTKFvFqS9itUL6AWjcPFyNvTbNNh6rdxgLLzbnFAM6bG4q4GnsSaqCh2MV3LQZ8QuB7dsSSNzZnmWgCtYkJq1,1777517289,2026-04-30T02:48:09,0.000056237,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,1073630,194816607,193742977,So11111111111111111111111111111111111111111,9,1.0
46UA2SsuHhbtYmqFZ27xAi1A4LFRYr818fYycPHXHHFd2PdVakjAqqinfDidFgVAERdyveZ8EkD7E34aDHPzGm1r,1777515065,2026-04-30T02:11:05,0.000013134,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5078113,199894720,194816607,So11111111111111111111111111111111111111111,9,1.0
2FCcMRSgzkbyW8PtsfGArVSuBjBXPfL7j2HWymzBoCuQ2jQyAQ1U6eXhZ6iCRyAiRVuWRZjF7SgoCxTvVY2Qvkbv,1777514647,2026-04-30T02:04:07,0.000017091,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5091303,204986023,199894720,So11111111111111111111111111111111111111111,9,1.0
TmNgtwNtCRmR6PuijBHSxrjaVG9PtrVdysDRnPutoXB1DvUd2v59DCcJTBd9BHo4ypnQpidaCXLQbatAy8oSKbY,1777514161,2026-04-30T01:56:01,0.000015646,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3012406,207998429,204986023,So11111111111111111111111111111111111111111,9,1.0
2UfPEUreQifDMSi91NkDmoH1CxGWV92JWb34552Zfk42jxjnkSbEkcKeSPGSuicDUXQwgHSEVZnEv4UDnNaWEJVP,1777513666,2026-04-30T01:47:46,0.000014736,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5083453,213081882,207998429,So11111111111111111111111111111111111111111,9,1.0
n6CLcwmNqcPMB1zJS7y2THe6Kn552kL3RGbRT3E3EqP3uCBRTCSFg8Fd3rLRvqEoKEM6DRRQjMKN5xqujeEMJPT,1777513597,2026-04-30T01:46:37,0.000011701,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,925175,214007057,213081882,So11111111111111111111111111111111111111111,9,1.0
4gQ1m4FoWtiCHiECtujE2pcf56T4U1yPJCX1WN8ebqsGHFQrCpjBE9TmRdADd9kkzKT5hu858bq5aVZV7YsrTThq,1777513344,2026-04-30T01:42:24,0.000016996,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,942825,214949882,214007057,So11111111111111111111111111111111111111111,9,1.0
2S5fAY533Ei2B8N9idN5bSEkTR5wz5ywnqGuYQDUonjQT6dTuhKo74rJom5h8SnYNsEREfdDNo1FMepSnUSWsRUB,1777513193,2026-04-30T01:39:53,0.00001266,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3002453,217952335,214949882,So11111111111111111111111111111111111111111,9,1.0
Ar4omWb4RNxVPKr3ErG4uAzEfmYRw6CdPUwMDNFBQEApQqRirn1C3imKeYuc9AodamtAUFQYS1b9AbAwT5ES8s8,1777512723,2026-04-30T01:32:03,0.000015197,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,936829,218889164,217952335,So11111111111111111111111111111111111111111,9,1.0
3bRPPowAgJM5UwX2kvxpkpjfNG1NVt45YJTME49k6pQQWMxJVZiHxjRxSmQBpsGFi3RDYKe15aaxAhjPWFkx2zog,1777511925,2026-04-30T01:18:45,0.000019267,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2989676,221878840,218889164,So11111111111111111111111111111111111111111,9,1.0
4gVem4aAoyPLQggG2GtYCDJNrvbiK9ptoYi5C8nUMMV7c5zJzU8Z8pBwzzUvJ4vRn9xjgrqz8Z399Y9gxkVpZxCR,1777510893,2026-04-30T01:01:33,0.000025037,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3043709,224922549,221878840,So11111111111111111111111111111111111111111,9,1.0
4KzM2ZtiLPHu87EJgK1NpS5kSfTSwizwi21ujDGA9GyR4s2cnQWBXHEVKXh9PLWEzkmrVSqrE5wbvMKpGymWFC7U,1777509974,2026-04-30T00:46:14,0.000016385,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,940790,225863339,224922549,So11111111111111111111111111111111111111111,9,1.0
5f8xD5b6Hg1DxM3pTBMtkQoDC1tNSR4EfyH1VZdjFVYKB5HWXsCLo6CejT3GvaddThL9CCYmN3gosgXmCuAfsRwb,1777509802,2026-04-30T00:43:22,0.000023396,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,964160,226827499,225863339,So11111111111111111111111111111111111111111,9,1.0
4Mgx6X5wQmBXuooGhWRCqMhRbvmqHEqnhWb5ZaBT2g8YchCriMTKwaJqEaAsUPefXecdAnDbKkPkdd6Zw36fbPCd,1777509240,2026-04-30T00:34:00,0.000015873,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,939083,227766582,226827499,So11111111111111111111111111111111111111111,9,1.0
21aqyqrYhVCCtEtHA5RBCDxYzBbJqqTQHhRa577A2Ffv5HwBm1zsCj4cV7QS7CPstJrQU94WKpHpncJtyuFVrzuQ,1777508011,2026-04-30T00:13:31,0.000014506,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,934528,228701110,227766582,So11111111111111111111111111111111111111111,9,1.0
3sPRei3s6KTLftRVD2f4kPtA1w4D18Ys6CnJjAWoEKGP9Abj3g4NWaYf68GVJDhwVjrFDHP5KXVaRY7EPC8KwjLY,1777506706,2026-04-29T23:51:46,0.000013459,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,931036,229632146,228701110,So11111111111111111111111111111111111111111,9,1.0
2PysdmLQGyie9DQrfm3LYRPA9Txo7b5bsjtDRHJ7TatdSPCUXb6YKGpJv5MJsJt5txkWLDc6gsGhNzKvPYbSWzDu,1777506188,2026-04-29T23:43:08,0.000011625,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5003483,234635629,229632146,So11111111111111111111111111111111111111111,9,1.0
5rXgh1PV3cdJqGZf3gz4E79AUijZf1xRYwNK7xZCqVmfZzyKJDRR9p5arssF5KB19g72gKzEYyNnDTeJgLzAq85s,1777505991,2026-04-29T23:39:51,0.000012282,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,927113,235562742,234635629,So11111111111111111111111111111111111111111,9,1.0
4zX7rX5wsCeqfjrWPGzcviikUcSC5h9jT3ygLt4Ash4MoSG1M4hkoV4tstWRiHA8fDtTWHDgwAf89agUoe5Htezk,1777505574,2026-04-29T23:32:54,0.000015427,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2976877,238539619,235562742,So11111111111111111111111111111111111111111,9,1.0
28r82AiTfk9HxHvyTCsqb12bjwXdZBi5ajBAQbtjbavkEQRJFX53iYzg5xcGzjwW9WKTPP1aUMqb9DDWrmgiZR6S,1777503804,2026-04-29T23:03:24,0.000015435,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5050982,243590601,238539619,So11111111111111111111111111111111111111111,9,1.0
2sr415m3eC3fMohV1nxPRLFzHFaTEKsQU88WXT1hsibzxGGP4yTbk7BFZvB7euc9ttzGzbM1NpFmGaHjZVPgUee6,1777503499,2026-04-29T22:58:19,0.00001056,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2960654,246551255,243590601,So11111111111111111111111111111111111111111,9,1.0
wV5Ts4EqZTCDhWg6ybARCbAy1J6ZdPa5zuFGLHk49C7aNF9vHGToXNmy6YhUpVeqGoSsESRm61CXW6kT3SpyzrM,1777502500,2026-04-29T22:41:40,0.000012195,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,926823,247478078,246551255,So11111111111111111111111111111111111111111,9,1.0
JNtMWc6m8ujL9gpB4oVxzcTwx34pLNbcW8qcWCmtoARRAtNqjzNgjhuhtsvKDhQiAPGPWEonGZuS88kwR6taSgy,1777502087,2026-04-29T22:34:47,0.000015003,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,936181,248414259,247478078,So11111111111111111111111111111111111111111,9,1.0
3HgDga4SS2M8pB5WQKLscAERinDPkrNJ1py5z2XAKVtKwyvAwg2HfXuKskymvZS6mFfoT7VPQDizSPQMjrbLe1Gm,1777500488,2026-04-29T22:08:08,0.000011558,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,924699,249338958,248414259,So11111111111111111111111111111111111111111,9,1.0
2TUK8izSAbBewpQ8pjNEiEhNGKTVpD2d1K6Hq8YgFLRSd9PJfRfxWU3jPoWRscvPeRz3aHF2qWM2voPDfkU1DCXw,1777500271,2026-04-29T22:04:31,0.00001436,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,934039,250272997,249338958,So11111111111111111111111111111111111111111,9,1.0
5EgSJKPPFWchEPBYDqg7kgGUrD9EWQ1pVRh751rw6QCk74tYjff95Nr1zRDTCyZA3y4nSArFA7fydrcEf2yoeyAy,1777498835,2026-04-29T21:40:35,0.000025018,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,969567,251242564,250272997,So11111111111111111111111111111111111111111,9,1.0
3W81XyzRG7SQhuNovsrEJTZKQMTRNUfRDpnamb2xvn2b1SUsr58BzUisGUNPoo4HApg7ouf8ZW42p6NAKTknCiwY,1777498057,2026-04-29T21:27:37,0.000024536,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,967958,252210522,251242564,So11111111111111111111111111111111111111111,9,1.0
2iNb5qq7DJwKaFUGP9Kv7qbuNJgo1GA1uPkd6TK4dpE49ogqUsJXY173n2qJP9AVmZkfHkWZgGWfDuFyouaGQnjC,1777497862,2026-04-29T21:24:22,0.000029847,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,985662,253196184,252210522,So11111111111111111111111111111111111111111,9,1.0
41ctrqiaWJpUUuAG2JCFoU5E94CFWBJfy8otz9uC6u9XAnsvLq9yxt7rnpEUxvgaKPdqmTi5e17BphH9bx6HLP1K,1777497860,2026-04-29T21:24:20,0.000028834,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,982285,254178469,253196184,So11111111111111111111111111111111111111111,9,1.0
41kmEzUuapUmzGGLJYrV4GbjsVRzGNfLdUKhe9MADwt3mgzqBBSxaMa3hwVvEVYwK4wn1epodWW5RxU66eJXW8dM,1777497843,2026-04-29T21:24:03,0.000029848,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,985665,255164134,254178469,So11111111111111111111111111111111111111111,9,1.0
fmKjazyD8jWUBwqqHjVyLWLEdWcXQMo5FoxJ3YrgdtsSKUXuKaMPy3rfYGwnFABSKch36iCxNRuJ4W5ApTMfmvX,1777497314,2026-04-29T21:15:14,0.000045419,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,1037570,256201704,255164134,So11111111111111111111111111111111111111111,9,1.0
4RUx8Libi6VDzZgXsFbJSLQfztHjj32oLNmKpk67o1qtDDkEjXzyKymGzGxx7FuPEd6sB9hFrZoZMcauJ6aNJr8s,1777497136,2026-04-29T21:12:16,0.000041526,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,1024594,257226298,256201704,So11111111111111111111111111111111111111111,9,1.0
5unCKj7FU14DJWryd5aajYRUmFrbeBvL3ecvKVJExiBPG6apd1dRnt2wE9hkiszSp2apHVPYS2ZKJWiC3sGYbHtK,1777497131,2026-04-29T21:12:11,0.000041527,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,1024595,258250893,257226298,So11111111111111111111111111111111111111111,9,1.0
t5Y56aoHuMW6W6Nhsh8YV1GNbBXytCgboVe8SSnsxSnF54mFbveDNzMhdojW1PFDh84D4J8nieVhPntNZzEgd9e,1777496794,2026-04-29T21:06:34,0.000020635,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3029035,261279928,258250893,So11111111111111111111111111111111111111111,9,1.0
378dwAm3KNrfLRBmkrL8ArzxxxiH3EZQzQQU7zjMph3GKyffA89oEea8bVPuLLS7ntrykqct1ihhUMdHvxp6wDTH,1777496090,2026-04-29T20:54:50,0.000017691,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,945143,262225071,261279928,So11111111111111111111111111111111111111111,9,1.0
2qV3CUgSH6ureEbHE1jaQ5JorhJjzXGrepyCmY4tQep2GMh1jz6qJBxwPftqBsHQQ7nTuemf6juohHj5FNJXuBkA,1777493094,2026-04-29T20:04:54,0.000024011,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3040289,265265360,262225071,So11111111111111111111111111111111111111111,9,1.0
2oRsrSpWJ7nipVkFc5B5d3KCPuvTXdRzV6Msfxw9ZmvFpW8n99UQQxqMuKAfJA5rDAReSaGyD2EkTk3PjVc2SSfL,1777492457,2026-04-29T19:54:17,0.000015726,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2977873,268243233,265265360,So11111111111111111111111111111111111111111,9,1.0
4kM1nXEPweFkyq4QAvaiyjZ7p3dG9tgsJ1DvmqUgftMZgafyDZdJwX1C8fTmhvSMhGWRbpi6mjpqUPpbBjG3BZgf,1777491436,2026-04-29T19:37:16,0.000013262,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,930379,269173612,268243233,So11111111111111111111111111111111111111111,9,1.0
37Zz4brGQUUUtBDhHHSHp1bwa474Er1HLeGVVdmaFP4af74Hiq7qtwXquuNDRqjsiaHMdLKLK9iP3LMTd28u5WLY,1777490227,2026-04-29T19:17:07,0.000024409,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,967535,270141147,269173612,So11111111111111111111111111111111111111111,9,1.0
4YNkb6BD44f53MtA5jrtpfoNfYZre5HmgXEgs1KA5DmvzLTgBein57zrCknABEWJLhnnTFbvZF5HTrYrfANhJhuY,1777489608,2026-04-29T19:06:48,0.000022064,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,959718,271100865,270141147,So11111111111111111111111111111111111111111,9,1.0
ikTHB2z7SHsDqxLb6oPG15dH1vxnThMJ48krE1GXhnr2bD3Btar8nzZYqy2cuZ1XnTpsRvZ5iiGT5inJLYY6ALa,1777489007,2026-04-29T18:56:47,0.000027384,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3051532,274152397,271100865,So11111111111111111111111111111111111111111,9,1.0
9yLPLKW1HbyXsCe7Vb4TwM1Qs1jUQxP3w2GSY7y2Yng4SyVT4gswE4kWCYc8fVqsX1GJgvmtNrzfc2CtAMzrJAa,1777489004,2026-04-29T18:56:44,0.00002733,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,977273,275129670,274152397,So11111111111111111111111111111111111111111,9,1.0
5hUCxg4gRD1K7KRRBBK2NCsfjWPdSTf2KXZiXi4S7igSwCF8oFJryEfko2bwv3uKSo4rnpDphaNNQM4yHVt1N7qo,1777488787,2026-04-29T18:53:07,0.000018723,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,948582,276078252,275129670,So11111111111111111111111111111111111111111,9,1.0
2YxMDXmBdDfoC3RQUUgn5eRcgcJSAVq8LiEihe6WApZqnHMF44LFqoGcsvN19NQ5FUQkoeqkyLzke9uP8wWyZeAp,1777487950,2026-04-29T18:39:10,0.000027026,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3015538,279093790,276078252,So11111111111111111111111111111111111111111,9,1.0
2614T6FFhWDC8NmzMskjcsD3oYR9qEXQDb3bg2ZTe4w9KBmy5C5CmiXiAvxCNZDvLXtMbpuiNEC8ZHPTgPKKeviV,1777487655,2026-04-29T18:34:15,0.000027786,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,978793,280072583,279093790,So11111111111111111111111111111111111111111,9,1.0
289njBTYbhnnVbqjvH4txjs3fJXk8bGHDXdHHDkTK7cdwh15TyVe7qHntSgTsgx51SszPctVrxXvoGfpbze5Ph6z,1777487277,2026-04-29T18:27:57,0.000022571,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3035489,283108072,280072583,So11111111111111111111111111111111111111111,9,1.0
2ftmiKP3uGT8J9rmaSh6sR6UsQRkU7f9REBvdPt9vuZsaKf31Y6Dzeptso6GiujxbpwD7BrUWmSmhMkrJtM2kqD7,1777487174,2026-04-29T18:26:14,0.000021765,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5106883,288214955,283108072,So11111111111111111111111111111111111111111,9,1.0
4ikeybRWyuqPcKo9ouRBUqZT4M6DbDuupiCz86QUaPAHp4PTR78kgsSprqnNVMUXXae26Q9EwhjMwW7Sxubq3uRs,1777487104,2026-04-29T18:25:04,0.000162009,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,1426202,289641157,288214955,So11111111111111111111111111111111111111111,9,1.0
37zmvFzZep7LnQGAFVpFhQ34dYvcqN6KVS8NAnfgwE7A8UH7rmouP6pBoeWcjqBPXbQZujEqzEQKgPgkzJvGEMZR,1777487056,2026-04-29T18:24:16,0.000026513,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,974549,290615706,289641157,So11111111111111111111111111111111111111111,9,1.0
